Crash_Date,Crash_Time,City_Name,Zip_Code,Latitude,Longitude,Collision_id,Vechicle_Type
2020-08-29,15:40:00,BRONX,10466.0,40.8921,-73.83376,4342908,Sedan
2020-08-29,21:00:00,BROOKLYN,11221.0,40.6905,-73.919914,4343555,Sedan
2020-08-29,00:00:00,BRONX,10459.0,40.82472,-73.89296,4343588,Station Wagon/Sport Utility Vehicle
2020-08-29,17:10:00,BROOKLYN,11203.0,40.64989,-73.93389,4342953,Sedan
2020-08-29,19:30:00,BRONX,10459.0,40.825226,-73.88778,4343004,Station Wagon/Sport Utility Vehicle
2020-08-29,19:50:00,BRONX,10466.0,40.894314,-73.86027,4343030,Sedan
2020-08-29,09:20:00,QUEENS,11385.0,40.70678,-73.90888,4343040,Sedan
2020-08-29,00:07:00,QUEENS,11436.0,40.680237,-73.79774,4342743,Sedan
2020-08-29,14:00:00,QUEENS,11433.0,40.704422,-73.792854,4343448,Bus
2020-08-29,21:33:00,BRONX,10455.0,40.812965,-73.9161,4343143,Station Wagon/Sport Utility Vehicle
2020-08-29,22:53:00,BROOKLYN,11249.0,40.70166,-73.961464,4343074,Sedan
2020-08-29,13:00:00,BROOKLYN,11206.0,40.699707,-73.95718,4343077,Station Wagon/Sport Utility Vehicle
2020-08-29,10:30:00,QUEENS,11385.0,40.7122,-73.86208,4342892,Station Wagon/Sport Utility Vehicle
2020-08-29,12:29:00,BRONX,10453.0,40.861862,-73.91282,4342833,Pick-up Truck
2020-08-29,10:35:00,BROOKLYN,11211.0,40.710957,-73.951126,4343073,Sedan
2020-08-29,13:55:00,BROOKLYN,11231.0,40.67473,-74.00029,4342786,Sedan
2020-08-29,01:45:00,MANHATTAN,10029.0,40.79477,-73.93247,4343343,Sedan
2020-08-29,08:45:00,QUEENS,11411.0,40.701042,-73.74636,4343537,Sedan
2020-08-29,23:19:00,BROOKLYN,11226.0,40.63962,-73.95477,4342807,Pick-up Truck
2020-08-29,00:56:00,BRONX,10461.0,40.84307,-73.848076,4342715,Box Truck
2020-08-29,22:11:00,BROOKLYN,11229.0,40.608727,-73.95402,4343158,Sedan
2020-08-29,16:30:00,MANHATTAN,10002.0,40.717056,-73.99027,4343011,Sedan
2020-08-29,11:25:00,BROOKLYN,11221.0,40.68861,-73.92319,4343421,Sedan
2020-08-29,05:40:00,BRONX,10458.0,40.85819,-73.88435,4343352,Sedan
2020-08-29,18:36:00,BRONX,10459.0,40.82878,-73.88901,4343219,Sedan
2020-08-29,19:50:00,BRONX,10457.0,40.851753,-73.889435,4343350,Taxi
2020-08-29,17:00:00,BROOKLYN,11214.0,40.612556,-74.00379,4342749,Station Wagon/Sport Utility Vehicle
2020-08-29,21:45:00,BROOKLYN,11203.0,40.652462,-73.92285,4343396,Sedan
2020-08-29,14:30:00,BRONX,10453.0,40.855785,-73.90558,4343377,Sedan
2020-08-29,20:51:00,QUEENS,11411.0,40.694534,-73.74045,4342767,Sedan
2020-08-29,20:53:00,BRONX,10456.0,40.831482,-73.89976,4343192,Sedan
2020-08-29,19:34:00,MANHATTAN,10032.0,40.838158,-73.94298,4343050,Bike
2020-08-29,00:00:00,BRONX,10466.0,40.895134,-73.85216,4343251,Sedan
2020-08-29,15:50:00,BROOKLYN,11226.0,40.637276,-73.958595,4342811,Sedan
2020-08-29,17:00:00,QUEENS,11356.0,40.781647,-73.833664,4342772,Station Wagon/Sport Utility Vehicle
2020-08-29,09:09:00,BROOKLYN,11236.0,40.64323,-73.90525,4342893,Station Wagon/Sport Utility Vehicle
2020-08-29,11:10:00,QUEENS,11105.0,40.772854,-73.90607,4342791,Sedan
2020-08-29,12:30:00,BRONX,10461.0,40.848183,-73.84981,4343262,Sedan
2020-08-29,15:41:00,BROOKLYN,11234.0,40.61756,-73.91493,4343227,Station Wagon/Sport Utility Vehicle
2020-08-29,11:52:00,MANHATTAN,10032.0,40.838375,-73.94613,4343043,Station Wagon/Sport Utility Vehicle
2020-08-29,08:54:00,BRONX,10454.0,40.81373,-73.9221,4343119,Station Wagon/Sport Utility Vehicle
2020-08-29,15:00:00,BRONX,10469.0,40.861034,-73.83617,4343289,Sedan
2020-08-29,18:00:00,BROOKLYN,11236.0,40.651157,-73.918144,4343098,Station Wagon/Sport Utility Vehicle
2020-08-29,23:15:00,STATEN ISLAND,10306.0,40.55573,-74.123375,4342765,Sedan
2020-08-29,00:02:00,QUEENS,11374.0,40.727623,-73.87089,4342916,Box Truck
2020-08-29,14:00:00,BROOKLYN,11212.0,40.668324,-73.902336,4342799,Sedan
2020-08-29,02:54:00,BROOKLYN,11214.0,40.599705,-73.99016,4342904,Sedan
2020-08-29,19:00:00,BRONX,10461.0,40.838074,-73.83333,4343552,Convertible
2020-08-29,00:30:00,BROOKLYN,11218.0,40.65188,-73.97247,4342698,Sedan
2020-08-29,20:35:00,MANHATTAN,10025.0,40.801563,-73.96237,4343181,Station Wagon/Sport Utility Vehicle
2020-08-29,12:45:00,BROOKLYN,11210.0,40.633717,-73.95073,4342812,Sedan
2020-08-29,01:59:00,BRONX,10469.0,40.86091,-73.84428,4342689,Sedan
2020-08-29,18:30:00,MANHATTAN,10037.0,40.81342,-73.93715,4343622,Sedan
2020-08-29,00:00:00,BROOKLYN,11203.0,40.649475,-73.92395,4342960,Sedan
2020-08-29,02:34:00,BROOKLYN,11207.0,40.688393,-73.91025,4343532,Sedan
2020-08-29,11:34:00,MANHATTAN,10016.0,40.749725,-73.98363,4343006,Sedan
2020-08-29,12:18:00,BROOKLYN,11237.0,40.693657,-73.907425,4343516,Sedan
2020-08-29,23:50:00,MANHATTAN,10037.0,40.812897,-73.93548,4343339,Sedan
2020-08-29,14:50:00,BRONX,10451.0,40.818012,-73.92519,4343141,Taxi
2020-08-29,00:50:00,BRONX,10460.0,40.843548,-73.87031,4342686,E-Bike
2020-08-29,21:50:00,BROOKLYN,11213.0,40.668648,-73.92835,4342970,Sedan
2020-08-29,05:28:00,QUEENS,11375.0,40.72657,-73.85265,4342706,Taxi
2020-08-29,07:30:00,BROOKLYN,11234.0,40.618317,-73.923904,4343243,Sedan
2020-08-29,10:00:00,QUEENS,11385.0,40.70969,-73.921585,4342887,Pick-up Truck
2020-08-29,14:15:00,QUEENS,11373.0,40.735123,-73.87524,4343000,Sedan
2020-08-29,09:45:00,QUEENS,11366.0,40.7307,-73.790855,4342702,Sedan
2020-08-29,10:52:00,BRONX,10469.0,40.869762,-73.83677,4342917,Station Wagon/Sport Utility Vehicle
2020-08-29,14:00:00,MANHATTAN,10032.0,40.842915,-73.9366,4343049,Sedan
2020-08-29,21:40:00,BRONX,10466.0,40.89084,-73.85699,4343031,Station Wagon/Sport Utility Vehicle
2020-08-29,13:40:00,BROOKLYN,11204.0,40.61879,-73.99426,4342711,Sedan
2020-08-29,05:45:00,STATEN ISLAND,10304.0,40.591736,-74.09668,4342764,Sedan
2020-08-29,17:05:00,BROOKLYN,11203.0,40.656902,-73.947334,4342725,Station Wagon/Sport Utility Vehicle
2020-08-29,23:30:00,QUEENS,11423.0,40.714676,-73.76283,4343452,Station Wagon/Sport Utility Vehicle
2020-08-29,07:00:00,MANHATTAN,10128.0,40.78519,-73.94934,4343123,Taxi
2020-08-29,04:06:00,BRONX,10467.0,40.87916,-73.87715,4342680,Station Wagon/Sport Utility Vehicle
2020-08-29,16:41:00,BROOKLYN,11234.0,40.612923,-73.9221,4343236,Sedan
2020-08-29,16:10:00,QUEENS,11101.0,40.744026,-73.92616,4343379,Sedan
2020-08-29,12:40:00,QUEENS,11378.0,40.719624,-73.91132,4342900,Station Wagon/Sport Utility Vehicle
2020-08-29,21:15:00,MANHATTAN,10013.0,40.718884,-73.999275,4343316,Station Wagon/Sport Utility Vehicle
2020-08-29,15:00:00,BROOKLYN,11212.0,40.669518,-73.911934,4342792,Station Wagon/Sport Utility Vehicle
2020-08-29,09:00:00,QUEENS,11360.0,40.77965,-73.775444,4342774,Sedan
2020-08-29,18:50:00,MANHATTAN,10016.0,40.749725,-73.98363,4343059,Sedan
2020-08-29,20:39:00,QUEENS,11373.0,40.737694,-73.88224,4342836,Motorcycle
2020-08-29,21:00:00,BRONX,10469.0,40.87746,-73.853745,4343253,Station Wagon/Sport Utility Vehicle
2020-08-29,00:00:00,BROOKLYN,11212.0,40.662724,-73.92629,4342951,Sedan
2020-08-29,16:35:00,QUEENS,11411.0,40.69317,-73.74483,4342737,Sedan
2020-08-29,02:40:00,BRONX,10454.0,40.800446,-73.910866,4342678,Sedan
2020-08-29,02:03:00,BROOKLYN,11211.0,40.71335,-73.95153,4343081,Station Wagon/Sport Utility Vehicle
2020-08-29,19:13:00,BROOKLYN,11212.0,40.666187,-73.916664,4342794,Sedan
2020-08-29,01:24:00,QUEENS,11373.0,40.74487,-73.87629,4343005,Sedan
2020-08-29,21:41:00,BRONX,10466.0,40.89009,-73.857254,4343255,Station Wagon/Sport Utility Vehicle
2020-08-29,00:50:00,MANHATTAN,10027.0,40.80928,-73.949036,4343254,Bike
2020-08-29,22:00:00,QUEENS,11416.0,40.679344,-73.859535,4342795,Sedan
2020-08-29,15:20:00,BRONX,10475.0,40.882854,-73.8357,4343250,Sedan
2020-08-29,05:30:00,QUEENS,11435.0,40.704876,-73.81279,4342701,Taxi
2020-08-29,06:00:00,BROOKLYN,11235.0,40.5921,-73.932526,4343167,Sedan
2020-08-29,00:46:00,BROOKLYN,11230.0,40.633877,-73.95793,4342809,Sedan
2020-08-29,01:51:00,QUEENS,11420.0,40.6827,-73.81941,4342710,Sedan
2020-08-29,11:30:00,MANHATTAN,10040.0,40.861256,-73.925674,4342978,Station Wagon/Sport Utility Vehicle
2020-08-29,00:12:00,QUEENS,11420.0,40.673115,-73.80171,4342803,Sedan
2020-08-29,15:46:00,BRONX,10457.0,40.838543,-73.90095,4343217,Station Wagon/Sport Utility Vehicle
2020-08-29,05:27:00,BROOKLYN,11230.0,40.615864,-73.95745,4342813,Taxi
2020-08-29,21:40:00,BRONX,10457.0,40.844177,-73.90292,4343222,Sedan
2020-08-29,13:12:00,BROOKLYN,11213.0,40.679695,-73.936966,4343422,Sedan
2020-08-29,18:05:00,QUEENS,11411.0,40.691948,-73.730675,4342738,Sedan
2020-08-29,09:39:00,BROOKLYN,11215.0,40.677692,-73.98792,4343148,Box Truck
2020-08-29,18:30:00,BROOKLYN,11223.0,40.60594,-73.97929,4342750,Station Wagon/Sport Utility Vehicle
2020-08-29,12:40:00,QUEENS,11413.0,40.676476,-73.736984,4342708,Sedan
2020-08-29,10:45:00,BROOKLYN,11249.0,40.705635,-73.9651,4343080,Station Wagon/Sport Utility Vehicle
2020-08-29,23:30:00,BRONX,10466.0,40.890945,-73.85992,4343259,AMBULANCE
2020-08-29,14:00:00,QUEENS,11104.0,40.737896,-73.92355,4343384,Station Wagon/Sport Utility Vehicle
2020-08-29,19:26:00,BROOKLYN,11221.0,40.69174,-73.91401,4343554,Sedan
2020-08-29,03:45:00,BROOKLYN,11234.0,40.61685,-73.92276,4343242,Sedan
2020-08-29,10:11:00,STATEN ISLAND,10305.0,40.57925,-74.07781,4342760,Dump
2020-08-29,00:00:00,QUEENS,11377.0,40.75221,-73.90443,4342848,Sedan
2020-08-29,19:48:00,BROOKLYN,11237.0,40.699436,-73.91229,4343514,Sedan
2020-08-29,14:09:00,BROOKLYN,11234.0,40.62975,-73.93286,4343235,Sedan
2020-08-29,16:45:00,MANHATTAN,10033.0,40.846764,-73.933784,4343045,Station Wagon/Sport Utility Vehicle
2020-08-29,22:10:00,QUEENS,11101.0,40.7448,-73.953415,4343387,Sedan
2020-08-29,12:21:00,BROOKLYN,11207.0,40.68812,-73.9117,4343545,MOPED
2020-08-29,02:45:00,MANHATTAN,10013.0,40.718708,-74.000946,4343313,Sedan
2020-08-29,13:50:00,BROOKLYN,11234.0,40.62625,-73.920876,4343234,Sedan
2020-08-29,07:10:00,MANHATTAN,10018.0,40.753475,-73.99254,4343015,Sedan
2020-08-29,06:30:00,QUEENS,11358.0,40.7527,-73.805046,4342722,Station Wagon/Sport Utility Vehicle
2020-08-29,18:50:00,BRONX,10472.0,40.831043,-73.88071,4343275,Sedan
2020-08-29,21:00:00,BROOKLYN,11201.0,40.697178,-73.994965,4343201,Sedan
2020-08-29,20:42:00,BROOKLYN,11211.0,40.70835,-73.95323,4343082,Sedan
2020-08-29,13:30:00,QUEENS,11385.0,40.697903,-73.90165,4342899,Ambulance
2020-08-29,00:35:00,BRONX,10466.0,40.88845,-73.841965,4343249,Sedan
2020-08-29,09:05:00,BROOKLYN,11214.0,40.582752,-73.98633,4343215,Sedan
2020-08-29,15:30:00,QUEENS,11105.0,40.77004,-73.90951,4342800,Station Wagon/Sport Utility Vehicle
2020-08-29,14:30:00,BRONX,10468.0,40.869656,-73.898926,4342835,Sedan
2020-08-29,17:30:00,BROOKLYN,11223.0,40.589157,-73.98282,4343224,Station Wagon/Sport Utility Vehicle
2020-08-29,19:10:00,BROOKLYN,11211.0,40.717907,-73.94666,4343326,Sedan
2020-08-29,19:50:00,MANHATTAN,10009.0,40.727844,-73.98223,4343531,Station Wagon/Sport Utility Vehicle
2020-08-29,16:49:00,BRONX,10467.0,40.8755,-73.876495,4342837,Station Wagon/Sport Utility Vehicle
2020-08-29,18:09:00,MANHATTAN,10026.0,40.80322,-73.95253,4343265,Taxi
2020-08-28,01:45:00,QUEENS,11420.0,40.68079,-73.806305,4342447,Station Wagon/Sport Utility Vehicle
2020-08-28,18:30:00,QUEENS,11377.0,40.746334,-73.89633,4342845,Bike
2020-08-28,13:10:00,BROOKLYN,11233.0,40.668377,-73.92012,4342783,Bike
2020-08-28,12:00:00,BRONX,10466.0,40.89379,-73.85164,4343232,Pick-up Truck
2020-08-28,20:18:00,BROOKLYN,11235.0,40.5839,-73.93874,4343179,Sedan
2020-08-28,10:15:00,BRONX,10459.0,40.818794,-73.89864,4342999,Station Wagon/Sport Utility Vehicle
2020-08-28,14:34:00,BROOKLYN,11212.0,40.655464,-73.91385,4342943,Sedan
2020-08-28,22:30:00,BROOKLYN,11249.0,40.716087,-73.95962,4343320,Station Wagon/Sport Utility Vehicle
2020-08-28,22:29:00,BRONX,10458.0,40.85876,-73.89736,4343374,E-Bike
2020-08-28,05:18:00,BRONX,10474.0,40.820198,-73.888565,4343008,Station Wagon/Sport Utility Vehicle
2020-08-28,15:56:00,QUEENS,11434.0,40.66675,-73.779945,4342667,Sedan
2020-08-28,17:45:00,BROOKLYN,11212.0,40.67024,-73.907005,4342798,Sedan
2020-08-28,13:50:00,BRONX,10466.0,40.89492,-73.85314,4342884,Sedan
2020-08-28,21:25:00,BROOKLYN,11249.0,40.714733,-73.96678,4343116,Bike
2020-08-28,19:15:00,QUEENS,11368.0,40.750717,-73.85877,4342998,Station Wagon/Sport Utility Vehicle
2020-08-28,20:35:00,BROOKLYN,11225.0,40.659065,-73.96258,4342655,Sedan
2020-08-28,08:20:00,QUEENS,11368.0,40.755337,-73.843254,4342993,Station Wagon/Sport Utility Vehicle
2020-08-28,15:15:00,QUEENS,11435.0,40.69261,-73.80314,4343449,Station Wagon/Sport Utility Vehicle
2020-08-28,07:50:00,MANHATTAN,10025.0,40.80543,-73.95983,4342851,Station Wagon/Sport Utility Vehicle
2020-08-28,18:00:00,MANHATTAN,10007.0,40.713135,-74.00407,4342646,Station Wagon/Sport Utility Vehicle
2020-08-28,11:20:00,QUEENS,11418.0,40.70566,-73.81847,4342564,Sedan
2020-08-28,16:00:00,BRONX,10453.0,40.84621,-73.91227,4343383,Station Wagon/Sport Utility Vehicle
2020-08-28,17:34:00,BROOKLYN,11212.0,40.664825,-73.90949,4342790,Station Wagon/Sport Utility Vehicle
2020-08-28,10:00:00,MANHATTAN,10027.0,40.809113,-73.954704,4342570,Station Wagon/Sport Utility Vehicle
2020-08-28,09:54:00,BROOKLYN,11230.0,40.61265,-73.96187,4342620,Sedan
2020-08-28,17:52:00,BROOKLYN,11216.0,40.677574,-73.95548,4342981,Sedan
2020-08-28,21:43:00,BROOKLYN,11226.0,40.6542,-73.949265,4342950,Sedan
2020-08-28,12:15:00,QUEENS,11385.0,40.704975,-73.90293,4342902,Sedan
2020-08-28,20:20:00,BRONX,10469.0,40.8677,-73.85673,4342687,Sedan
2020-08-28,15:00:00,BRONX,10468.0,40.862747,-73.90494,4342633,Sedan
2020-08-28,10:40:00,BRONX,10454.0,40.803276,-73.91313,4343134,Station Wagon/Sport Utility Vehicle
2020-08-28,16:00:00,BRONX,10465.0,40.825176,-73.83526,4343165,Station Wagon/Sport Utility Vehicle
2020-08-28,07:00:00,MANHATTAN,10002.0,40.722164,-73.98729,4342577,Sedan
2020-08-28,12:30:00,QUEENS,11368.0,40.740562,-73.85222,4342996,Station Wagon/Sport Utility Vehicle
2020-08-28,14:20:00,MANHATTAN,10033.0,40.848118,-73.93089,4342973,Bike
2020-08-28,00:00:00,BRONX,10473.0,40.82311,-73.88076,4343268,Taxi
2020-08-28,11:50:00,BROOKLYN,11210.0,40.634827,-73.9344,4342947,Station Wagon/Sport Utility Vehicle
2020-08-28,13:05:00,BROOKLYN,11201.0,40.69613,-73.99642,4342645,Ambulance
2020-08-28,22:10:00,QUEENS,11427.0,40.72992,-73.74243,4342668,Sedan
2020-08-28,10:26:00,BROOKLYN,11223.0,40.60371,-73.97677,4342535,Sedan
2020-08-28,21:15:00,BRONX,10465.0,40.824913,-73.81911,4343177,Station Wagon/Sport Utility Vehicle
2020-08-28,18:35:00,BROOKLYN,11228.0,40.620125,-74.01479,4342652,Sedan
2020-08-28,16:37:00,BRONX,10457.0,40.84497,-73.90247,4343349,Sedan
2020-08-28,14:00:00,QUEENS,11432.0,40.711758,-73.79563,4342612,Pick-up Truck
2020-08-28,20:00:00,BRONX,10451.0,40.826855,-73.922676,4343597,E-Bike
2020-08-28,16:19:00,BROOKLYN,11220.0,40.644154,-74.00571,4342661,Station Wagon/Sport Utility Vehicle
2020-08-28,08:33:00,BROOKLYN,11221.0,40.687504,-73.91465,4343508,Station Wagon/Sport Utility Vehicle
2020-08-28,05:50:00,BROOKLYN,11209.0,40.619953,-74.035446,4342541,Sedan
2020-08-28,09:00:00,BROOKLYN,11211.0,40.711483,-73.96177,4343071,Motorcycle
2020-08-28,14:43:00,BRONX,10472.0,40.826447,-73.87962,4343266,Sedan
2020-08-28,11:30:00,QUEENS,11421.0,40.687984,-73.856575,4342599,Sedan
2020-08-28,13:30:00,QUEENS,11414.0,40.64912,-73.83737,4342718,Bus
2020-08-28,18:25:00,MANHATTAN,10012.0,40.726933,-73.99992,4343322,Sedan
2020-08-28,18:00:00,BROOKLYN,11219.0,40.62817,-74.00517,4343437,Sedan
2020-08-28,15:30:00,BROOKLYN,11220.0,40.63945,-74.022224,4342776,Sedan
2020-08-28,11:00:00,QUEENS,11101.0,40.7494,-73.95437,4342578,Station Wagon/Sport Utility Vehicle
2020-08-28,22:32:00,BRONX,10468.0,40.86247,-73.90029,4343370,Sedan
2020-08-28,20:30:00,BRONX,10473.0,40.813553,-73.8563,4343264,Sedan
2020-08-28,08:15:00,QUEENS,11429.0,40.7123,-73.73189,4342683,Station Wagon/Sport Utility Vehicle
2020-08-28,13:45:00,QUEENS,11413.0,40.673668,-73.758224,4342622,Station Wagon/Sport Utility Vehicle
2020-08-28,19:00:00,QUEENS,11411.0,40.68804,-73.74179,4342649,Station Wagon/Sport Utility Vehicle
2020-08-28,23:15:00,BROOKLYN,11214.0,40.60023,-73.9956,4342713,Sedan
2020-08-28,19:14:00,BROOKLYN,11203.0,40.641026,-73.93408,4342955,Sedan
2020-08-28,12:08:00,BRONX,10457.0,40.847385,-73.88948,4343354,Sedan
2020-08-28,17:10:00,BROOKLYN,11222.0,40.724056,-73.94993,4343321,Sedan
2020-08-28,03:14:00,BROOKLYN,11207.0,40.66278,-73.88086,4342732,Station Wagon/Sport Utility Vehicle
2020-08-28,16:20:00,MANHATTAN,10011.0,40.743168,-73.99741,4343434,Box Truck
2020-08-28,07:12:00,BROOKLYN,11229.0,40.602345,-73.94227,4342611,Sedan
2020-08-28,08:36:00,QUEENS,11373.0,40.73761,-73.87655,4342994,Station Wagon/Sport Utility Vehicle
2020-08-28,09:00:00,QUEENS,11355.0,40.759583,-73.80975,4342770,Sedan
2020-08-28,14:15:00,BROOKLYN,11214.0,40.599045,-73.989044,4342656,Station Wagon/Sport Utility Vehicle
2020-08-28,15:00:00,QUEENS,11691.0,40.599022,-73.74917,4342933,Sedan
2020-08-28,08:30:00,BROOKLYN,11221.0,40.68586,-73.926674,4343417,Pick-up Truck
2020-08-28,15:35:00,MANHATTAN,10035.0,40.796383,-73.93419,4343338,Motorcycle
2020-08-28,16:00:00,QUEENS,11106.0,40.764618,-73.92406,4343113,Station Wagon/Sport Utility Vehicle
2020-08-28,15:00:00,QUEENS,11427.0,40.73118,-73.74631,4342650,Motorcycle
2020-08-28,14:00:00,BROOKLYN,11213.0,40.668785,-73.94782,4342647,Taxi
2020-08-28,07:30:00,QUEENS,11377.0,40.743336,-73.90804,4342524,Station Wagon/Sport Utility Vehicle
2020-08-28,17:13:00,QUEENS,11368.0,40.744934,-73.86792,4342997,Bike
2020-08-28,12:00:00,BROOKLYN,11212.0,40.661907,-73.927574,4342954,Sedan
2020-08-28,20:07:00,QUEENS,11435.0,40.690224,-73.79989,4343445,Station Wagon/Sport Utility Vehicle
2020-08-28,08:05:00,BRONX,10467.0,40.878643,-73.871605,4342914,Sedan
2020-08-28,21:50:00,BROOKLYN,11226.0,40.642414,-73.949646,4342958,Ambulance
2020-08-28,11:38:00,BROOKLYN,11233.0,40.67974,-73.92214,4343419,Sedan
2020-08-28,20:54:00,MANHATTAN,10035.0,40.805058,-73.93904,4343334,Sedan
2020-08-28,12:50:00,BROOKLYN,11211.0,40.716457,-73.958466,4342616,Station Wagon/Sport Utility Vehicle
2020-08-28,17:40:00,BRONX,10473.0,40.825455,-73.84954,4343276,Station Wagon/Sport Utility Vehicle
2020-08-28,09:20:00,QUEENS,11355.0,40.748734,-73.82128,4342675,Sedan
2020-08-28,19:45:00,QUEENS,11377.0,40.73584,-73.88937,4342850,Sedan
2020-08-28,21:15:00,BROOKLYN,11233.0,40.67638,-73.911736,4342867,Pick-up Truck
2020-08-28,17:57:00,BROOKLYN,11229.0,40.5983,-73.94149,4343173,Station Wagon/Sport Utility Vehicle
2020-08-28,03:25:00,BROOKLYN,11233.0,40.671703,-73.91888,4342787,Sedan
2020-08-28,14:52:00,QUEENS,11420.0,40.686596,-73.8081,4342719,Sedan
2020-08-28,16:55:00,BROOKLYN,11226.0,40.653618,-73.96294,4342804,Station Wagon/Sport Utility Vehicle
2020-08-28,16:30:00,BROOKLYN,11237.0,40.706367,-73.925354,4343072,Bike
2020-08-28,14:30:00,QUEENS,11428.0,40.7198,-73.749794,4342682,Sedan
2020-08-28,09:31:00,BROOKLYN,11222.0,40.724262,-73.93766,4342549,Station Wagon/Sport Utility Vehicle
2020-08-28,09:00:00,STATEN ISLAND,10304.0,40.59924,-74.09179,4342700,Station Wagon/Sport Utility Vehicle
2020-08-28,12:30:00,BROOKLYN,11214.0,40.60221,-74.00556,4342608,Station Wagon/Sport Utility Vehicle
2020-08-28,21:40:00,BRONX,10468.0,40.862717,-73.9023,4342673,Station Wagon/Sport Utility Vehicle
2020-08-28,13:40:00,BROOKLYN,11228.0,40.619354,-74.01201,4342635,Station Wagon/Sport Utility Vehicle
2020-08-28,16:10:00,BRONX,10459.0,40.821415,-73.88933,4343017,Sedan
2020-08-28,18:00:00,QUEENS,11366.0,40.730927,-73.77478,4342703,Station Wagon/Sport Utility Vehicle
2020-08-28,06:35:00,BRONX,10454.0,40.804344,-73.92158,4343133,Sedan
2020-08-28,14:10:00,QUEENS,11365.0,40.730457,-73.805176,4342852,Station Wagon/Sport Utility Vehicle
2020-08-28,17:05:00,QUEENS,11435.0,40.688564,-73.79781,4342742,Sedan
2020-08-28,18:30:00,BRONX,10473.0,40.80859,-73.85406,4343261,Station Wagon/Sport Utility Vehicle
2020-08-28,09:45:00,BROOKLYN,11226.0,40.640266,-73.95426,4342808,Station Wagon/Sport Utility Vehicle
2020-08-28,21:20:00,MANHATTAN,10020.0,40.75927,-73.980896,4343311,Station Wagon/Sport Utility Vehicle
2020-08-28,18:50:00,BROOKLYN,11204.0,40.61368,-73.98882,4342712,Sedan
2020-08-28,18:37:00,QUEENS,11422.0,40.666397,-73.73857,4342669,Sedan
2020-08-28,13:12:00,BROOKLYN,11236.0,40.644917,-73.894325,4342726,Sedan
2020-08-28,11:45:00,MANHATTAN,10022.0,40.75645,-73.97032,4342603,Box Truck
2020-08-28,10:20:00,BROOKLYN,11203.0,40.649216,-73.944435,4342942,Box Truck
2020-08-28,17:40:00,QUEENS,11434.0,40.676193,-73.789246,4342637,Sedan
2020-08-28,22:54:00,QUEENS,11691.0,40.609535,-73.75372,4342659,Sedan
2020-08-28,08:00:00,BROOKLYN,11201.0,40.69127,-73.99032,4342617,Station Wagon/Sport Utility Vehicle
2020-08-28,22:00:00,BRONX,10451.0,40.824707,-73.91552,4343220,Sedan
2020-08-28,12:00:00,BROOKLYN,11221.0,40.690247,-73.935036,4343413,Station Wagon/Sport Utility Vehicle
2020-08-28,09:15:00,BROOKLYN,11215.0,40.666134,-73.99225,4342660,Station Wagon/Sport Utility Vehicle
2020-08-28,00:00:00,BROOKLYN,11229.0,40.58965,-73.923325,4343164,Station Wagon/Sport Utility Vehicle
2020-08-28,14:39:00,MANHATTAN,10019.0,40.765842,-73.99096,4343312,Sedan
2020-08-28,00:48:00,QUEENS,11421.0,40.69524,-73.8621,4342500,Sedan
2020-08-28,16:30:00,BROOKLYN,11238.0,40.675755,-73.97143,4343172,Station Wagon/Sport Utility Vehicle
2020-08-28,14:10:00,BRONX,10455.0,40.819527,-73.91621,4343129,Sedan
2020-08-28,08:20:00,BROOKLYN,11219.0,40.637894,-73.99838,4343105,Sedan
2020-08-28,14:40:00,BROOKLYN,11212.0,40.654312,-73.91759,4342983,Station Wagon/Sport Utility Vehicle
2020-08-28,21:35:00,MANHATTAN,10027.0,40.81205,-73.95355,4342819,Bus
2020-08-28,18:00:00,MANHATTAN,10022.0,40.761234,-73.96389,4343135,Sedan
2020-08-28,12:30:00,QUEENS,11101.0,40.74124,-73.93617,4342586,Taxi
2020-08-28,16:00:00,QUEENS,11433.0,40.69297,-73.78024,4342636,Bus
2020-08-28,19:05:00,BRONX,10456.0,40.829136,-73.9114,4343191,Sedan
2020-08-28,09:30:00,BRONX,10452.0,40.83836,-73.92493,4343618,Sedan
2020-08-28,05:00:00,QUEENS,11102.0,40.771904,-73.933266,4342561,Station Wagon/Sport Utility Vehicle
2020-08-28,15:10:00,QUEENS,11106.0,40.759884,-73.9368,4342831,Sedan
2020-08-28,07:43:00,BROOKLYN,11225.0,40.658222,-73.957825,4342536,Sedan
2020-08-28,23:30:00,QUEENS,11435.0,40.696167,-73.8045,4342662,Station Wagon/Sport Utility Vehicle
2020-08-28,18:30:00,QUEENS,11379.0,40.725037,-73.87258,4342903,Sedan
2020-08-28,08:49:00,QUEENS,11370.0,40.768135,-73.88957,4342830,Station Wagon/Sport Utility Vehicle
2020-08-28,14:52:00,QUEENS,11355.0,40.743855,-73.82221,4342771,Sedan
2020-08-28,09:46:00,MANHATTAN,10027.0,40.81701,-73.9595,4342822,Sedan
2020-08-28,21:20:00,BRONX,10455.0,40.814327,-73.904755,4343136,Station Wagon/Sport Utility Vehicle
2020-08-28,11:19:00,BROOKLYN,11236.0,40.650074,-73.90503,4342763,Sedan
2020-08-28,17:55:00,MANHATTAN,10035.0,40.799007,-73.933235,4343335,Refrigerated Van
2020-08-28,18:45:00,MANHATTAN,10016.0,40.747295,-73.97405,4342639,Bike
